no,name,typesetting,kunnrei,font,color,created,kana
4883,やんわりスタート,やんわりスタート,yannwarisuta-to,,7,5.0.0,やんわりすたーと
4884,やんやん,やんやん,yannyann,,8,5.0.0,やんにゃん
4885,ヤ抜界隈,ヤ抜界隈,yanukikaiwai,,4,5.0.0,やぬきかいわい
4886,ヤ抜魔族,ヤ抜魔族,yanukimazoku,,3,5.0.0,やぬきまぞく
4887,やっぱり,やっぱり,yappari,,9,5.0.0,やっぱり
4888,やっぱリスケ,やっぱリスケ,yapparisuke,,11,5.0.0,やっぱりすけ
4889,やらないやら,やらないやら,yaranaiyara,,0,5.0.0,やらないやら
4890,やらしい,やらしい,yarasii,,1,5.0.0,やらしい
4891,やらしさ,やらしさ,yarasisa,,2,5.0.0,やらしさ
4892,やればできる,やればできる,yarebadekiru,,3,5.0.0,やればできる
4893,やればわかる,やればわかる,yarebawakaru,,4,5.0.0,やればわかる
4894,やれなさそう,やれなさそう,yarenasasou,,5,5.0.0,やれなさそう
4895,やれそう,やれそう,yaresou,,6,5.0.0,やれそう
4896,やりがい搾取,やりがい搾取,yarigaisakusyu,,7,5.0.0,やりがいさくしゅ
4897,やりがち,やりがち,yarigati,,8,5.0.0,やりがち
4898,やります,やります,yarimasu,,9,5.0.0,やります
4899,やりますドリブン,やりますドリブン,yarimasudoribunn,,10,5.0.0,やりますどりぶん
4900,やり直し,やり直し,yarinaosi,,11,5.0.0,やりなおし
4901,やりそう,やりそう,yarisou,,0,5.0.0,やりそう
4902,やりすぎ,やりすぎ,yarisugi,,11,5.0.0,やりすぎ
4903,やりすぎマークアップ,やりすぎマークアップ,yarisugima-kuappu,,1,5.0.0,やりすぎまーくあっぷ
4904,やりたいことは偶然見つかった,やりたいこ とは偶然見 つかった,yaritaikotohaguuzennmitukatta,,2,5.0.0,やりたいことはぐうぜんみつかった
4905,やりたいようにやろう,やりたいようにやろう,yaritaiyouniyarou,,3,5.0.0,やりたいようにやろう
4906,やりたそう,やりたそう,yaritasou,,4,5.0.0,やりたそう
4907,やるけど,やるけど,yarukedo,,5,5.0.0,やるけど
4908,やるのか,やるのか,yarunoka,,6,5.0.0,やるのか
4909,やるしかない,やるしかない,yarusikanai,,7,5.0.0,やるしかない
4910,やるやら,やるやら,yaruyara,,8,5.0.0,やるやら
4911,やるやる,やるやる,yaruyaru,,9,5.0.0,やるやる
4912,やるよ,やるよ,yaruyo,,10,5.0.0,やるよ
4913,野菜抜き,野菜抜き,yasainuki,,11,5.0.0,やさいぬき
4914,やさしい,やさしい,yasasii,,0,5.0.0,やさしい
4915,養い手,養い手,yasinaite,,0,5.0.0,やしないて
4916,養われ手,養われ手,yasinawarete,,1,5.0.0,やしなわれて
4917,やすもう,やすもう,yasumou,,2,5.0.0,やすもう
4918,やったか,やったか,yattaka,,3,5.0.0,やったか
4919,やっ種子島,やっ種子島,yattanegasima,,4,5.0.0,やったねがしま
4920,やったらできるよ,やったらできるよ,yattaradekiruyo,,5,5.0.0,やったらできるよ
4921,やったった感,やったった感,yattattakann,,6,5.0.0,やったったかん
4922,やったよ,やったよ,yattayo,,7,5.0.0,やったよ
4923,やってはみたけど,やってはみたけど,yattehamitakedo,,8,5.0.0,やってはみたけど
4924,やってこ,やってこ,yatteko,,10,5.0.0,やってこ
4925,やってみます,やってみます,yattemimasu,,11,5.0.0,やってみます
4926,やってみたが,やってみたが,yattemitaga,,0,5.0.0,やってみたが
4927,やってみよう,やってみよう,yattemiyou,,1,5.0.0,やってみよう
4928,やってない,やってない,yattenai,,2,5.0.0,やってない
4929,やってる,やってる,yatteru,,3,5.0.0,やってる
4930,やってそう,やってそう,yattesou,,4,5.0.0,やってそう
4931,やってた,やってた,yatteta,,5,5.0.0,やってた
4932,やってよ,やってよ,yatteyo,,6,5.0.0,やってよ
4933,やっとか,やっとか,yattoka,,7,5.0.0,やっとか
4934,やっちゃえ！,やっちゃえ！,yattyae_,,8,5.0.0,やっちゃえ！
4935,奴が行く,奴が行く,yatugaiku,,1,5.0.0,やつがいく
4936,奴がきた,奴がきた,yatugakita,,9,5.0.0,やつがきた
4937,やわり手,やわり手,yawarite,,10,5.0.0,やわりて
4938,ＹＭＣＡ,ＹＭＣＡ,ymca,,11,5.0.0,YMCA
4939,汚れはあなたの側,汚れはあなたの側,yogorehaanatanosoba,,8,5.0.0,よごれはあなたのそば
4940,予報通り,予報通り,yohoudoori,,1,5.0.0,よほうどおり
4941,よい,よい,yoi,serif,2,5.0.0,よい
4942,よかったね！,よかったね！,yokattane_,,9,5.0.0,よかったね！
4943,よければ,よければ,yokereba,,3,5.0.0,よければ
4944,ヨッ兄弟,ヨッ兄弟,yokkyoudai,,5,5.0.0,よっきょうだい
4945,横でやろ,横でやろ,yokodeyaro,,6,5.0.0,よこでやろ
4946,横ファボ,横ファボ,yokofabo,,7,5.0.0,よこふぁぼ
4947,横リツイ,横リツイ,yokoritui,,8,5.0.0,よこりつい
4948,欲望搾取,欲望搾取,yokubousakusyu,,9,5.0.0,よくぼうさくしゅ
4949,よくできてる,よくできてる,yokudekiteru,,10,5.0.0,よくできてる
4950,よく見ろ,よく見ろ,yokumiro,,11,5.0.0,よくみろ
4951,よく動く,よく動く,yokuugoku,,0,5.0.0,よくうごく
4952,よくやる,よくやる,yokuyaru,,2,5.0.0,よくやる
4953,翌日,翌日,yokuzitu,serif,3,5.0.0,よくじつ
4954,読めない,読めない,yomenai,,4,5.0.0,よめない
4955,蘇る記憶,蘇る記憶,yomigaerukioku,,6,5.0.0,よみがえるきおく
4956,よみます,よみます,yomimasu,,7,5.0.0,よみます
4957,ヨッメガチ勢,ヨッメガチ勢,yommegatizei,,8,5.0.0,よっめがちぜい
4958,よんだ？,よんだ？,yonnda_,,9,5.0.0,よんだ？
4959,よんだよ,よんだよ,yonndayo,,10,5.0.0,よんだよ
4960,よんでこ,よんでこ,yonndeko,,11,5.0.0,よんでこ
4961,よんでもよんでも,よんでもよんでも,yonndemoyonndemo,,0,5.0.0,よんでもよんでも
4962,よんでないよ,よんでないよ,yonndenaiyo,,1,5.0.0,よんでないよ
4963,世の中金,世の中金,yononakakane,,3,5.0.0,よのなかかね
4964,喜ばれるさよ,喜ばれるさよ,yorokobarerusayo,,4,5.0.0,よろこばれるさよ
4965,よろぴこ,よろぴこ,yoropiko,,5,5.0.0,よろぴこ
4966,よるだね,よるだね,yorudane,,6,5.0.0,よるだね
4967,夜だった,夜だった,yorudatta,,7,5.0.0,よるだった
4968,よるだぞ,よるだぞ,yorudazo,,8,5.0.0,よるだぞ
4969,よるかな,よるかな,yorukana,,10,5.0.0,よるかな
4970,夜のヨガ,夜のヨガ,yorunoyoga,,11,5.0.0,よるのよが
4971,夜やろう,夜やろう,yoruyarou,,0,5.0.0,よるやろう
4972,よさそうにはみえない,よさそうにはみえない,yosasounihamienai,,10,5.0.0,よさそうにはみえない
4973,よさそうにしかみえない,よさそう にしかみ えない,yosasounisikamienai,,6,5.0.0,よさそうにしかみえない
4974,予選敗退,予選敗退,yosennhaitai,,3,5.0.0,よせんはいたい
4975,良し悪し,良し悪し,yosiasi,,4,5.0.0,よしあし
4976,よしきた,よしきた,yosikita,,3,5.0.0,よしきた
4977,よしなに,よしなに,yosinani,,5,5.0.0,よしなに
4978,よしなニスト,よしなニスト,yosinanisuto,,6,5.0.0,よしなにすと
4979,よしなり,よしなり,yosinari,,7,5.0.0,よしなり
4980,よしなろ,よしなろ,yosinaro,,8,5.0.0,よしなろ
4981,よしなる,よしなる,yosinaru,,9,5.0.0,よしなる
4982,よしな手,よしな手,yosinate,,10,5.0.0,よしなて
4983,よしのり,よしのり,yosinori,,11,5.0.0,よしのり
4984,予測不能,予測不能,yosokuhunou,,0,5.0.0,よそくふのう
4985,よっしゃ,よっしゃ,yossya,,1,5.0.0,よっしゃ
4986,要件定義,要件定義,youkennteigi,,2,5.0.0,ようけんていぎ
4987,要検討,要検討,youkenntou,,3,5.0.0,ようけんとう
4988,ようこそ,ようこそ,youkoso,,4,5.0.0,ようこそ
4989,容量一杯,容量一杯,youryouippai,,5,5.0.0,ようりょういっぱい
4990,容量確保,容量確保,youryoukakuho,,6,5.0.0,ようりょうかくほ
4991,容量削減,容量削減,youryousakugenn,,7,5.0.0,ようりょうさくげん
4992,様子見で,様子見で,yousumide,,8,5.0.0,ようすみで
4993,様子見よ,様子見よ,yousumiyo,,9,5.0.0,ようすみよ
4994,要すれてない,要すれてない,yousuretenai,,10,5.0.0,ようすれてない
4995,要すれよ,要すれよ,yousureyo,,11,5.0.0,ようすれよ
4996,要するに,要するに,yousuruni,,0,5.0.0,ようするに
4997,妖刀政宗,妖刀政宗,youtoumasamune,,1,5.0.0,ようとうまさむね
4998,よわい話,よわい話,yowaihanasi,,2,5.0.0,よわいはなし
4999,よわいぞ,よわいぞ,yowaizo,,3,5.0.0,よわいぞ
5000,余裕があれば,余裕があれば,yoyuugaareba,,4,5.0.0,よゆうがあれば
5001,余裕はないよ,余裕はないよ,yoyuuhanaiyo,,5,5.0.0,よゆうはないよ
5002,余裕のよっちゃん,余裕のよっちゃん,yoyuunoyottyann,,6,5.0.0,よゆうのよっちゃん
5003,ユースレス,ユースレス,yu-suresu,,10,5.0.0,ゆーすれす
5004,ユーズレス,ユーズレス,yu-zuresu,,11,5.0.0,ゆーずれす
5005,唯我独尊,唯我独尊,yuigadokusonn,,0,5.0.0,ゆいがどくそん
5006,ユ活,ユ活,yukatu,serif,1,5.0.0,ゆかつ
5007,雪景色,雪景色,yukigesiki,,6,5.0.0,ゆきげしき
5008,ゆっくり,ゆっくり,yukkuri,,3,5.0.0,ゆっくり
5009,夢がない,夢がない,yumeganai,,5,5.0.0,ゆめがない
5010,夢クリエイション,夢クリエイション,yumekurieisyonn,,4,5.0.0,ゆめくりえいしょん
5011,夢物語,夢物語,yumemonogatari,,5,5.0.0,ゆめものがたり
5012,夢と希望,夢と希望,yumetokibou,,6,5.0.0,ゆめときぼう
5013,ユニデザ,ユニデザ,yunideza,,6,5.0.0,ゆにでざ
5014,ユニフォーム,ユニフォーム,yunifo-mu,,7,5.0.0,ゆにふぉーむ
5015,ユニクロかＧＵで,ユニクロかＧＵで,yunikurokagude,,8,5.0.0,ゆにくろかGUで
5016,ゆれてる,ゆれてる,yureteru,,7,5.0.0,ゆれてる
5017,有限会社,有限会社,yuugenngaisya,,10,5.0.0,ゆうげんがいしゃ
5018,有言実行,有言実行,yuugennzikkou,,8,5.0.0,ゆうげんじっこう
5019,有言実行三姉妹,有言実行三姉妹,yuugennzikkousannsimai,,11,5.0.0,ゆうげんじっこうさんしまい
5020,有機的,有機的,yuukiteki,,1,5.0.0,ゆうきてき
5021,有給休暇,有給休暇,yuukyuukyuuka,,9,5.0.0,ゆうきゅうきゅうか
5022,有給魔族,有給魔族,yuukyuumazoku,,2,5.0.0,ゆうきゅうまぞく
5023,有給消化,有給消化,yuukyuusyouka,,10,5.0.0,ゆうきゅうしょうか
5024,有給取得,有給取得,yuukyuusyutoku,,11,5.0.0,ゆうきゅうしゅとく
5025,有能,有能,yuunou,serif,9,5.0.0,ゆうのう
5026,幽霊部員,幽霊部員,yuureibuinn,,5,5.0.0,ゆうれいぶいん
5027,幽霊では,幽霊では,yuureideha,,6,5.0.0,ゆうれいでは
5028,幽霊です,幽霊です,yuureidesu,,7,5.0.0,ゆうれいです
5029,幽霊会員,幽霊会員,yuureikaiinn,,8,5.0.0,ゆうれいかいいん
5030,幽霊界隈,幽霊界隈,yuureikaiwai,,9,5.0.0,ゆうれいかいわい
5031,幽霊かな,幽霊かな,yuureikana,,10,5.0.0,ゆうれいかな
5032,幽霊魔族,幽霊魔族,yuureimazoku,,11,5.0.0,ゆうれいまぞく
5033,幽霊ぽい,幽霊ぽい,yuureipoi,,0,5.0.0,ゆうれいぽい
5034,幽霊さん,幽霊さん,yuureisann,,1,5.0.0,ゆうれいさん
5035,幽霊社員,幽霊社員,yuureisyainn,,2,5.0.0,ゆうれいしゃいん
5036,優先道路,優先道路,yuusenndouro,,3,5.0.0,ゆうせんどうろ
5037,優勝する場合ある,優勝する場合ある,yuusyousurubaaiaru,,4,5.0.0,ゆうしょうするばあいある
5038,憂鬱な挑戦にワクワクしよう,憂鬱な挑戦 にワクワク しよう,yuuutunatyousennniwakuwakusiyou,,5,5.0.0,ゆううつなちょうせんにわくわくしよう
5039,ユ勢,ユ勢,yuzei,serif,6,5.0.0,ゆぜい
5040,譲り合お,譲り合お,yuzuriao,,7,5.0.0,ゆずりあお
5041,z-index,z-in dex,z-index,latin,0,5.0.0,z-index
5042,ざぁざぁ,ざぁざぁ,zalazala,,2,5.0.0,ざぁざぁ
5043,残念無念,残念無念,zannennmunenn,,3,5.0.0,ざんねんむねん
5044,懺悔部屋,懺悔部屋,zanngebeya,,4,5.0.0,ざんげべや
5045,惨敗,惨敗,zannpai,serif,9,5.0.0,ざんぱい
5046,残タスク,残タスク,zanntasuku,,1,5.0.0,ざんたすく
5047,雑改変,雑改変,zatukaihenn,,6,5.0.0,ざつかいへん
5048,雑な妥協,雑な妥協,zatunadakyou,,7,5.0.0,ざつなだきょう
5049,雑な願望,雑な願望,zatunagannbou,,8,5.0.0,ざつながんぼう
5050,雑な疑問,雑な疑問,zatunagimonn,,9,5.0.0,ざつなぎもん
5051,雑な印象,雑な印象,zatunainnsyou,,10,5.0.0,ざつないんしょう
5052,雑な引用,雑な引用,zatunainnyou,,11,5.0.0,ざつないんにょう
5053,雑な感想,雑な感想,zatunakannsou,,3,5.0.0,ざつなかんそう
5054,雑な結論,雑な結論,zatunaketuronn,,4,5.0.0,ざつなけつろん
5055,雑な希望,雑な希望,zatunakibou,,0,5.0.0,ざつなきぼう
5056,雑な勤怠,雑な勤怠,zatunakinntai,,1,5.0.0,ざつなきんたい
5057,雑な記憶,雑な記憶,zatunakioku,,2,5.0.0,ざつなきおく
5058,雑な理解,雑な理解,zatunarikai,,5,5.0.0,ざつなりかい
5059,雑な質問,雑な質問,zatunasitumonn,,3,5.0.0,ざつなしつもん
5060,雑な速度,雑な速度,zatunasokudo,,4,5.0.0,ざつなそくど
5061,雑な出社,雑な出社,zatunasyussya,,5,5.0.0,ざつなしゅっしゃ
5062,雑な対応,雑な対応,zatunataiou,,6,5.0.0,ざつなたいおう
5063,雑な退社,雑な退社,zatunataisya,,6,5.0.0,ざつなたいしゃ
5064,雑な例え,雑な例え,zatunatatoe,,7,5.0.0,ざつなたとえ
5065,雑な要望,雑な要望,zatunayoubou,,8,5.0.0,ざつなようぼう
5066,雑な絶望,雑な絶望,zatunazetubou,,9,5.0.0,ざつなぜつぼう
5067,ＺＤ,ＺＤ,zd,serif,0,5.0.0,ZD
5068,銭の説得,銭の説得,zeninosettoku,,11,5.0.0,ぜにのせっとく
5069,全部大事,全部大事,zennbudaizi,,0,5.0.0,ぜんぶだいじ
5070,全部消す,全部消す,zennbukesu,,1,5.0.0,ぜんぶけす
5071,全部禁止,全部禁止,zennbukinnsi,,2,5.0.0,ぜんぶきんし
5072,全部食う,全部食う,zennbukuu,,3,5.0.0,ぜんぶくう
5073,全部のせ,全部のせ,zennbunose,,8,5.0.0,ぜんぶのせ
5074,全部抜く,全部抜く,zennbunuku,,4,5.0.0,ぜんぶぬく
5075,全部了解,全部了解,zennburyoukai,,5,5.0.0,ぜんぶりょうかい
5076,全部解る,全部解る,zennbuwakaru,,6,5.0.0,ぜんぶわかる
5077,前半だよ,前半だよ,zennhanndayo,,7,5.0.0,ぜんはんだよ
5078,前半かな,前半かな,zennhannkana,,8,5.0.0,ぜんはんかな
5079,全員悪魔,全員悪魔,zenninnakuma,,9,5.0.0,ぜんいんあくま
5080,全員悪人,全員悪人,zenninnakuninn,,10,5.0.0,ぜんいんあくにん
5081,全員貧乏,全員貧乏,zenninnbinnbou,,11,5.0.0,ぜんいんびんぼう
5082,全員ブロック,全員ブロック,zenninnburokku,,0,5.0.0,ぜんいんぶろっく
5083,全員反省,全員反省,zenninnhannsei,,2,5.0.0,ぜんいんはんせい
5084,全員富豪,全員富豪,zenninnhugou,,3,5.0.0,ぜんいんふごう
5085,全員解雇,全員解雇,zenninnkaiko,,4,5.0.0,ぜんいんかいこ
5086,全員欠席,全員欠席,zenninnkesseki,,5,5.0.0,ぜんいんけっせき
5087,全員金欠,全員金欠,zenninnkinnketu,,6,5.0.0,ぜんいんきんけつ
5088,全員魔族,全員魔族,zenninnmazoku,,7,5.0.0,ぜんいんまぞく
5089,全員脳筋,全員脳筋,zenninnnoukinn,,8,5.0.0,ぜんいんのうきん
5090,全員採用,全員採用,zenninnsaiyou,,9,5.0.0,ぜんいんさいよう
5091,全員釈放,全員釈放,zenninnsyakuhou,,10,5.0.0,ぜんいんしゃくほう
5092,全員出席,全員出席,zenninnsyusseki,,11,5.0.0,ぜんいんしゅっせき
5093,全員出社,全員出社,zenninnsyussya,,0,5.0.0,ぜんいんしゅっしゃ
5094,全員集合,全員集合,zenninnsyuugou,,9,5.0.0,ぜんいんしゅうごう
5095,全員逮捕,全員逮捕,zenninntaiho,,1,5.0.0,ぜんいんたいほ
5096,全員退社,全員退社,zenninntaisya,,2,5.0.0,ぜんいんたいしゃ
5097,全員天使,全員天使,zenninntennsi,,3,5.0.0,ぜんいんてんし
5098,全員投獄,全員投獄,zenninntougoku,,4,5.0.0,ぜんいんとうごく
5099,全員当欠,全員当欠,zenninntouketu,,5,5.0.0,ぜんいんとうけつ
5100,全角では,全角では,zennkakudeha,,6,5.0.0,ぜんかくでは
5101,全角です,全角です,zennkakudesu,,7,5.0.0,ぜんかくです
5102,全角界隈,全角界隈,zennkakukaiwai,,8,5.0.0,ぜんかくかいわい
5103,全角かも,全角かも,zennkakukamo,,9,5.0.0,ぜんかくかも
5104,全角警察,全角警察,zennkakukeisatu,,10,5.0.0,ぜんかくけいさつ
5105,全角魔族,全角魔族,zennkakumazoku,,11,5.0.0,ぜんかくまぞく
5106,全巻買ってる,全巻買ってる,zennkannkatteru,,0,5.0.0,ぜんかんかってる
5107,全巻買ってた,全巻買ってた,zennkannkatteta,,1,5.0.0,ぜんかんかってた
5108,全巻持ってる,全巻持ってる,zennkannmotteru,,2,5.0.0,ぜんかんもってる
5109,全国規模,全国規模,zennkokukibo,,4,5.0.0,ぜんこくきぼ
5110,全国区,全国区,zennkokuku,,5,5.0.0,ぜんこくく
5111,禅の精神,禅の精神,zennnoseisinn,,6,5.0.0,ぜんのせいしん
5112,全般疎い,全般疎い,zennpannutoi,,7,5.0.0,ぜんぱんうとい
5113,全力実装,全力実装,zennryokuzissou,,8,5.0.0,ぜんりょくじっそう
5114,全線運休,全線運休,zennsennunnkyuu,,10,5.0.0,ぜんせんうんきゅう
5115,漸進性過負荷原則,漸進性過負荷原則,zennsinnseikahukagennsoku,,9,5.0.0,ぜんしんせいかふかげんそく
5116,前者,前者,zennsya,serif,10,5.0.0,ぜんしゃ
5117,全社通達,全社通達,zennsyatuutatu,,11,5.0.0,ぜんしゃつうたつ
5118,全体的にそういう雰囲気,全体的に そういう 雰囲気,zenntaitekinisouiuhuinnki,,0,5.0.0,ぜんたいてきにそういうふいんき
5119,全天候型,全天候型,zenntennkougata,,11,5.0.0,ぜんてんこうがた
5120,全然違うよ,全然違うよ,zennzenntigauyo,,1,5.0.0,ぜんぜんちがうよ
5121,ゼンゼンゼンゼン,ゼンゼンゼンゼン,zennzennzennzenn,,0,5.0.0,ぜんぜんぜんぜん
5122,前日,前日,zennzitu,serif,2,5.0.0,ぜんじつ
5123,ゼログラビティー,ゼログラビティー,zerogurabithi-,,3,5.0.0,ぜろぐらびてぃー
5124,絶対零度宇宙熱死砲,絶対零度宇宙熱死砲,zettaireidoutyuunessihou,,4,5.0.0,ぜったいれいどうちゅうねっしほう
5125,絶対忘れない,絶対忘れない,zettaiwasurenai,,5,5.0.0,ぜったいわすれない
5126,絶対許さない,絶対許さない,zettaiyurusanai,,6,5.0.0,ぜったいゆるさない
5127,ゼットシェル,ゼットシェル,zettosyeru,,7,5.0.0,ぜっとしぇる
5128,ぜつゆる,ぜつゆる,zetuyuru,,9,5.0.0,ぜつゆる
5129,是々非々,是々非々,zezehihi,,10,5.0.0,ぜぜひひ
5130,字余り,字余り,ziamari,,11,5.0.0,じあまり
5131,自分で鍛える,自分で鍛える,zibunndekitaeru,,0,5.0.0,じぶんできたえる
5132,自分で苦しむ,自分で苦しむ,zibunndekurusimu,,1,5.0.0,じぶんでくるしむ
5133,自分が大好き,自分が大好き,zibunngadaisuki,,1,5.0.0,じぶんがだいすき
5134,自分が苦しむ,自分が苦しむ,zibunngakurusimu,,2,5.0.0,じぶんがくるしむ
5135,自分が楽,自分が楽,zibunngaraku,,3,5.0.0,じぶんがらく
5136,自分語りスマソ,自分語りスマソ,zibunngatarisumaso,,4,5.0.0,じぶんがたりすまそ
5137,自分の話,自分の話,zibunnnohanasi,,5,5.0.0,じぶんのはなし
5138,自分を鍛える,自分を鍛える,zibunnwokitaeru,,6,5.0.0,じぶんをきたえる
5139,自動だよ,自動だよ,zidoudayo,,7,5.0.0,じどうだよ
5140,自動合法,自動合法,zidougouhou,,8,5.0.0,じどうごうほう
5141,自動違法,自動違法,zidouihou,,9,5.0.0,じどういほう
5142,自動化,自動化,zidouka,,10,5.0.0,じどうか
5143,自動かな,自動かな,zidoukana,,11,5.0.0,じどうかな
5144,自動化の機運,自動化の機運,zidoukanokiunn,,0,5.0.0,じどうかのきうん
5145,自動魔法,自動魔法,zidoumahou,,1,5.0.0,じどうまほう
5146,自動魔族,自動魔族,zidoumazoku,,2,5.0.0,じどうまぞく
